"123","147_2_56_2","45","I-15 SB between I-15 SB Lake Mead EB On-Ramp and I-15 SB Washington Off-Ramp","inductive loop","36188320","-115143387","580","1353","1842","4633"
"124","147_2_56_3","45","I-15 SB between I-15 SB Lake Mead EB On-Ramp and I-15 SB Washington Off-Ramp","inductive loop","36188320","-115143387","580","1353","1842","4633"
"125","147_2_56_4","45","I-15 SB between I-15 SB Lake Mead EB On-Ramp and I-15 SB Washington Off-Ramp","inductive loop","36188320","-115143387","580","1353","1842","4633"
"126","147_2_56_5","45","I-15 SB between I-15 SB Lake Mead EB On-Ramp and I-15 SB Washington Off-Ramp","inductive loop","36188320","-115143387","580","1353","1842","4633"
"127","148_2_58_1","46","I-15 NB between I-15 NB  Lake Mead EB Off-Ramp and I-15 NB Lake Mead WB Off-Ramp","microwave radar","36194534","-115138039","1111","1552","1890","2324"
"128","148_2_58_2","46","I-15 NB between I-15 NB  Lake Mead EB Off-Ramp and I-15 NB Lake Mead WB Off-Ramp","microwave radar","36194534","-115138039","1111","1552","1890","2324"
"129","148_2_58_3","46","I-15 NB between I-15 NB  Lake Mead EB Off-Ramp and I-15 NB Lake Mead WB Off-Ramp","microwave radar","36194534","-115138039","1111","1552","1890","2324"
"130","148_2_58_4","46","I-15 NB between I-15 NB  Lake Mead EB Off-Ramp and I-15 NB Lake Mead WB Off-Ramp","microwave radar","36194534","-115138039","1111","1552","1890","2324"
"131","149_2_240_1","47","I-15 NB between I-15 SB  Lake Mead Off-Ramp and I-15 NB  Lake Mead On-Ramp","inductive loop","36198105","-115136398","580","1353","1842","4633"
"132","149_2_240_2","47","I-15 NB between I-15 SB  Lake Mead Off-Ramp and I-15 NB  Lake Mead On-Ramp","inductive loop","36198105","-115136398","580","1353","1842","4633"
"133","149_2_240_3","47","I-15 NB between I-15 SB  Lake Mead Off-Ramp and I-15 NB  Lake Mead On-Ramp","inductive loop","36198105","-115136398","580","1353","1842","4633"
"134","149_2_240_4","47","I-15 NB between I-15 SB  Lake Mead Off-Ramp and I-15 NB  Lake Mead On-Ramp","inductive loop","36198105","-115136398","580","1353","1842","4633"
"135","15_1_6_1","48","I-215 EB to I-15 SB Ramp between CC-215 EB and I-15 SB","microwave radar","36064865","-115188370","580","1353","1842","4633"
"136","15_2_6_1","49","I-215 EB to I-15 SB Ramp between CC-215 EB and I-15 SB","microwave radar","36063759","-115185806","580","1353","1842","4633"
"137","150_2_58_1","50","I-15 NB Lake Mead WB Off-Ramp between I-15 NB and Lake Mead Boulevard","microwave radar","36194435","-115137451","1111","1552","1890","2324"
"138","150_2_58_2","50","I-15 NB Lake Mead WB Off-Ramp between I-15 NB and Lake Mead Boulevard","microwave radar","36194435","-115137451","1111","1552","1890","2324"
"139","150_2_58_3","50","I-15 NB Lake Mead WB Off-Ramp between I-15 NB and Lake Mead Boulevard","microwave radar","36194435","-115137451","1111","1552","1890","2324"
"140","154_2_240_1","51","I-15 NB  Lake Mead EB On-Ramp between Lake Mead Boulevard and I-15 NB","microwave radar","36197895","-115135925","580","1353","1842","4633"
"141","154_2_240_2","51","I-15 NB  Lake Mead EB On-Ramp between Lake Mead Boulevard and I-15 NB","microwave radar","36197895","-115135925","580","1353","1842","4633"
"142","155_1_240_1","52","I-15 SB between I-15 SB  Lake Mead Off-Ramp and I-15 SB  Lake Mead WB On-Ramp","inductive loop","36198769","-115139084","580","1353","1842","4633"
"143","155_1_240_2","52","I-15 SB between I-15 SB  Lake Mead Off-Ramp and I-15 SB  Lake Mead WB On-Ramp","inductive loop","36198769","-115139084","580","1353","1842","4633"
"144","155_1_240_3","52","I-15 SB between I-15 SB  Lake Mead Off-Ramp and I-15 SB  Lake Mead WB On-Ramp","inductive loop","36198769","-115139084","580","1353","1842","4633"
"145","155_1_240_4","52","I-15 SB between I-15 SB  Lake Mead Off-Ramp and I-15 SB  Lake Mead WB On-Ramp","inductive loop","36198769","-115139084","580","1353","1842","4633"
"146","155_2_239_1","53","I-15 SB between I-15 SB  Lake Mead Off-Ramp and I-15 SB  Lake Mead WB On-Ramp","microwave radar","36195721","-115140450","580","1353","1842","4633"
"147","155_2_239_2","53","I-15 SB between I-15 SB  Lake Mead Off-Ramp and I-15 SB  Lake Mead WB On-Ramp","microwave radar","36195721","-115140450","580","1353","1842","4633"
"148","155_2_239_3","53","I-15 SB between I-15 SB  Lake Mead Off-Ramp and I-15 SB  Lake Mead WB On-Ramp","microwave radar","36195721","-115140450","580","1353","1842","4633"
